eventDate,stateProvince,county,ElevationInMeters,decimalLatitude,decimalLongitude,scientificName,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816","Genista–cinerea–(Vill.)–DC.–subsp.–speciosa–Rivas-Goday–&–Losa–ex–Rivas–Mart.,–T.E.DÃ­az,–Fern.Prieto,–Loidi–&–Penas",Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Genista,cinerea,speciosa,"Rivas-Goday–&–Losa–ex–Rivas–Mart.,–T.E.DÃ­az,–Fern.Prieto,–Loidi–&–Penas"
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Euphorbia–characias–L.,Magnoliophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,characias,NA,L.
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Acer–opalus–subsp.–granatense–(Boiss.)–Font–Quer–&–Rothm.,Magnoliophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,opalus,granatense,(Boiss.)–Font–Quer–&–Rothm.
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Hedera–helix–L.,Magnoliophyta,Magnoliopsida,Apiales,Araliaceae,Hedera,helix,NA,L.
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Salvia–lavandulifolia––var.–vellerea–(Cuatrec.)–Rosua–&–Blanca,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,lavandulifolia,vellerea,(Cuatrec.)–Rosua–&–Blanca
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Mentha–pulegium–Luce,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,pulegium,NA,Luce
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Teucrium–capitatum–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,capitatum,NA,L.
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Digitalis–obscura–L.,Magnoliophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Digitalis,obscura,NA,L.
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Galium–fruticescens–Cav.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,fruticescens,NA,Cav.
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Rubia–peregrina–L.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Rubia,peregrina,NA,L.
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Lonicera–arborea–Boiss.,Magnoliophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,arborea,NA,Boiss.
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Festuca–scariosa–Pau,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,scariosa,NA,Pau
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Corynephorus–canescens–P.Beauv.,Magnoliophyta,Liliopsida,Poales,Poaceae,Corynephorus,canescens,NA,P.Beauv.
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Amelanchier–ovalis–Medik.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,ovalis,NA,Medik.
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Cotoneaster–granatensis–Boiss.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,granatensis,NA,Boiss.
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Crataegus–monogyna–subsp.–brevispina–(Kunze)–Franco,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,monogyna,brevispina,(Kunze)–Franco
28/10/2004,GR,DÃšRCAL,1590,"37,03438713","-3,495871816",Rosa–sicula–Tratt.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,sicula,NA,Tratt.
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Pinus–pinaster–Besser,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,pinaster,NA,Besser
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Cistus–albidus–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,albidus,NA,L.
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Cistus–clusii–Dunal,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,clusii,NA,Dunal
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Sisymbrium–erysimoides–Desf.,Magnoliophyta,Magnoliopsida,Brassicales,Brassicaceae,Sisymbrium,erysimoides,NA,Desf.
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Fabaceae–L.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,NA,NA,L.
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Ulex–parviflorus–Pourr.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,parviflorus,NA,Pourr.
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Thymelaea–tartonraira–All.,Magnoliophyta,Magnoliopsida,Malvales,Thymelaeaceae,Thymelaea,tartonraira,NA,All.
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Rhamnus–myrtifolia–Willk.,Magnoliophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus,myrtifolia,NA,Willk.
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Thymus–baeticus–Boiss.–ex–Lacaita,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,baeticus,NA,Boiss.–ex–Lacaita
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Lavandula–lanata–Boiss.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,lanata,NA,Boiss.
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Teucrium–capitatum–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,capitatum,NA,L.
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Rosmarinus–officinalis–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Rosmarinus,officinalis,NA,L.
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Koeleria–vallesiana–Asch.–&–Graebn.,Magnoliophyta,Liliopsida,Poales,Poaceae,Koeleria,vallesiana,NA,Asch.–&–Graebn.
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Brachypodium–retusum–P.Beauv.,Magnoliophyta,Liliopsida,Poales,Poaceae,Brachypodium,retusum,NA,P.Beauv.
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Stipa–tenacissima–L.,Magnoliophyta,Liliopsida,Poales,Poaceae,Stipa,tenacissima,NA,L.
05/10/2004,GR,DÃšRCAL,1582,"37,04951611","-3,526548505",Paronychia–suffruticosa–DC.,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Paronychia,suffruticosa,NA,DC.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Pinus–pinaster–Besser,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,pinaster,NA,Besser
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Juniperus–oxycedrus–Hochst.,Pinophyta,Pinopsida,Cupressales,Cupressaceae,Juniperus,oxycedrus,NA,Hochst.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Juniperus–phoenicea–Pall.,Pinophyta,Pinopsida,Cupressales,Cupressaceae,Juniperus,phoenicea,NA,Pall.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Cistus–albidus–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,albidus,NA,L.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Cistus–clusii–Dunal,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,clusii,NA,Dunal
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Helianthemum–hirtum–Mill.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,hirtum,NA,Mill.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Fabaceae–L.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,NA,NA,L.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Echinospartum–boissieri–(Spach)–Rothm.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Echinospartum,boissieri,NA,(Spach)–Rothm.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Ulex–parviflorus–Pourr.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,parviflorus,NA,Pourr.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Thymelaea–tartonraira–All.,Magnoliophyta,Magnoliopsida,Malvales,Thymelaeaceae,Thymelaea,tartonraira,NA,All.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Rhamnus–myrtifolia–Willk.,Magnoliophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus,myrtifolia,NA,Willk.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Thymus–baeticus–Boiss.–ex–Lacaita,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,baeticus,NA,Boiss.–ex–Lacaita
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Lavandula–lanata–Boiss.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,lanata,NA,Boiss.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Teucrium–capitatum–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,capitatum,NA,L.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Rosmarinus–officinalis–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Rosmarinus,officinalis,NA,L.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Staehelina–dubia–L.,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Staehelina,dubia,NA,L.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Arrhenatherum–elatius–(L.)–P.Beauv.–ex–J.Presl–&–C.Presl–f.–bulbosum–(Willd.)–T.Koyama,Magnoliophyta,Liliopsida,Poales,Poaceae,Arrhenatherum,elatius,bulbosum,(Willd.)–T.Koyama
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Brachypodium–retusum–P.Beauv.,Magnoliophyta,Liliopsida,Poales,Poaceae,Brachypodium,retusum,NA,P.Beauv.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Amelanchier–ovalis–Medik.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,ovalis,NA,Medik.
05/10/2004,GR,DÃšRCAL,1588,"37,04950385","-3,529303725",Paronychia–suffruticosa–DC.,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Paronychia,suffruticosa,NA,DC.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Pinus–halepensis–Mill.,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,halepensis,NA,Mill.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Cerastium–gibraltaricum–Boiss.,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Cerastium,gibraltaricum,NA,Boiss.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Cistus–albidus–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,albidus,NA,L.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Cistus–clusii–Dunal,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,clusii,NA,Dunal
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Fabaceae–L.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,NA,NA,L.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Echinospartum–boissieri–(Spach)–Rothm.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Echinospartum,boissieri,NA,(Spach)–Rothm.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Ulex–parviflorus–Pourr.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,parviflorus,NA,Pourr.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Thymelaea–tartonraira–All.,Magnoliophyta,Magnoliopsida,Malvales,Thymelaeaceae,Thymelaea,tartonraira,NA,All.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Thymus–pulegioides–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,pulegioides,NA,L.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Lavandula–lanata–Boiss.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,lanata,NA,Boiss.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Teucrium–capitatum–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,capitatum,NA,L.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Rosmarinus–officinalis–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Rosmarinus,officinalis,NA,L.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Rubia–peregrina–L.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Rubia,peregrina,NA,L.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Koeleria–vallesiana–Asch.–&–Graebn.,Magnoliophyta,Liliopsida,Poales,Poaceae,Koeleria,vallesiana,NA,Asch.–&–Graebn.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Brachypodium–retusum–P.Beauv.,Magnoliophyta,Liliopsida,Poales,Poaceae,Brachypodium,retusum,NA,P.Beauv.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Stipa–tenacissima–L.,Magnoliophyta,Liliopsida,Poales,Poaceae,Stipa,tenacissima,NA,L.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Sedum–sediforme–Raym.-Hamet,Magnoliophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,sediforme,NA,Raym.-Hamet
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Prunus–ramburei–Boiss.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,ramburei,NA,Boiss.
05/10/2004,GR,DÃšRCAL,1500,"37,04946408","-3,532148721",Paronychia–suffruticosa–DC.,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Paronychia,suffruticosa,NA,DC.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Pinus–pinaster–Besser,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,pinaster,NA,Besser
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Juniperus–oxycedrus–Hochst.,Pinophyta,Pinopsida,Cupressales,Cupressaceae,Juniperus,oxycedrus,NA,Hochst.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Cistus–albidus–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,albidus,NA,L.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Cistus–clusii–Dunal,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,clusii,NA,Dunal
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Cistus–laurifolius–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,laurifolius,NA,L.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Helianthemum–hirtum–Mill.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,hirtum,NA,Mill.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Helianthemum–syriacum–(Jacq.)–Dum.Cours.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,syriacum,NA,(Jacq.)–Dum.Cours.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Sanguisorba–minor–Scop.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba,minor,NA,Scop.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Echinospartum–boissieri–(Spach)–Rothm.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Echinospartum,boissieri,NA,(Spach)–Rothm.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Ulex–parviflorus–Pourr.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,parviflorus,NA,Pourr.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Thymelaea–tartonraira–All.,Magnoliophyta,Magnoliopsida,Malvales,Thymelaeaceae,Thymelaea,tartonraira,NA,All.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Rhamnus–myrtifolia–Willk.,Magnoliophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus,myrtifolia,NA,Willk.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Salvia–lavandulifolia––var.–vellerea–(Cuatrec.)–Rosua–&–Blanca,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,lavandulifolia,vellerea,(Cuatrec.)–Rosua–&–Blanca
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Lavandula–lanata–Boiss.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,lanata,NA,Boiss.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Teucrium–capitatum–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,capitatum,NA,L.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Rosmarinus–officinalis–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Rosmarinus,officinalis,NA,L.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Rubia–peregrina–L.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Rubia,peregrina,NA,L.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Ptilostemon–hispanicus–(Lam.)–Greuter,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Ptilostemon,hispanicus,NA,(Lam.)–Greuter
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Festuca–hystrix–Boiss.,Magnoliophyta,Liliopsida,Poales,Poaceae,Festuca,hystrix,NA,Boiss.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Brachypodium–retusum–P.Beauv.,Magnoliophyta,Liliopsida,Poales,Poaceae,Brachypodium,retusum,NA,P.Beauv.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Stipa–tenacissima–L.,Magnoliophyta,Liliopsida,Poales,Poaceae,Stipa,tenacissima,NA,L.
04/10/2004,GR,DÃšRCAL,1453,"37,04717468","-3,532099000",Amelanchier–ovalis–Medik.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,ovalis,NA,Medik.
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Pinus–pinaster–Besser,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,pinaster,NA,Besser
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Juniperus–oxycedrus–Hochst.,Pinophyta,Pinopsida,Cupressales,Cupressaceae,Juniperus,oxycedrus,NA,Hochst.
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Berberis–hispanica–Boiss.–&–Reut.,Magnoliophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,hispanica,NA,Boiss.–&–Reut.
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Cerastium–gibraltaricum–Boiss.,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Cerastium,gibraltaricum,NA,Boiss.
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Sanguisorba–minor–Scop.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Sanguisorba,minor,NA,Scop.
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Ulex–parviflorus–Pourr.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,parviflorus,NA,Pourr.
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Thymelaea–tartonraira–All.,Magnoliophyta,Magnoliopsida,Malvales,Thymelaeaceae,Thymelaea,tartonraira,NA,All.
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Rhamnus–myrtifolia–Willk.,Magnoliophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus,myrtifolia,NA,Willk.
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Thymus–pulegioides–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,pulegioides,NA,L.
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Lavandula–lanata–Boiss.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,lanata,NA,Boiss.
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Teucrium–capitatum–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,capitatum,NA,L.
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Putoria–calabrica–DC.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Putoria,calabrica,NA,DC.
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Rubia–peregrina–L.,Magnoliophyta,Magnoliopsida,Gentianales,Rubiaceae,Rubia,peregrina,NA,L.
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Brachypodium–retusum–P.Beauv.,Magnoliophyta,Liliopsida,Poales,Poaceae,Brachypodium,retusum,NA,P.Beauv.
26/10/2004,GR,DÃšRCAL,1435,"37,04497175","-3,534872500",Amelanchier–ovalis–Medik.,Magnoliophyta,Magnoliopsida,Rosales,Rosaceae,Amelanchier,ovalis,NA,Medik.
26/10/2004,GR,DÃšRCAL,1548,"37,04495704","-3,532128503",Pinus–pinaster–Besser,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,pinaster,NA,Besser
26/10/2004,GR,DÃšRCAL,1548,"37,04495704","-3,532128503",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
26/10/2004,GR,DÃšRCAL,1548,"37,04495704","-3,532128503",Cistus–clusii–Dunal,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,clusii,NA,Dunal
26/10/2004,GR,DÃšRCAL,1548,"37,04495704","-3,532128503",Cistus–laurifolius–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,laurifolius,NA,L.
26/10/2004,GR,DÃšRCAL,1548,"37,04495704","-3,532128503",Sisymbrium–erysimoides–Desf.,Magnoliophyta,Magnoliopsida,Brassicales,Brassicaceae,Sisymbrium,erysimoides,NA,Desf.
26/10/2004,GR,DÃšRCAL,1548,"37,04495704","-3,532128503",Echinospartum–boissieri–(Spach)–Rothm.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Echinospartum,boissieri,NA,(Spach)–Rothm.
26/10/2004,GR,DÃšRCAL,1548,"37,04495704","-3,532128503",Ulex–parviflorus–Pourr.,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,parviflorus,NA,Pourr.
26/10/2004,GR,DÃšRCAL,1548,"37,04495704","-3,532128503",Thymelaea–tartonraira–All.,Magnoliophyta,Magnoliopsida,Malvales,Thymelaeaceae,Thymelaea,tartonraira,NA,All.
26/10/2004,GR,DÃšRCAL,1548,"37,04495704","-3,532128503",Lavandula–lanata–Boiss.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Lavandula,lanata,NA,Boiss.
26/10/2004,GR,DÃšRCAL,1548,"37,04495704","-3,532128503",Teucrium–capitatum–L.,Magnoliophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,capitatum,NA,L.
26/10/2004,GR,DÃšRCAL,1548,"37,04495704","-3,532128503",Arrhenatherum–elatius–(L.)–P.Beauv.–ex–J.Presl–&–C.Presl–f.–bulbosum–(Willd.)–T.Koyama,Magnoliophyta,Liliopsida,Poales,Poaceae,Arrhenatherum,elatius,bulbosum,(Willd.)–T.Koyama
26/10/2004,GR,DÃšRCAL,1548,"37,04495704","-3,532128503",Brachypodium–retusum–P.Beauv.,Magnoliophyta,Liliopsida,Poales,Poaceae,Brachypodium,retusum,NA,P.Beauv.
26/10/2004,GR,DÃšRCAL,1548,"37,04495704","-3,532128503","Arctostaphylos–uva-ursi–Spreng.–subsp.–crassifolia–Rivas–Mart.–ex–De–la–Torre,–Alcaraz–&–M.B.Crespo",Magnoliophyta,Magnoliopsida,Ericales,Ericaceae,Arctostaphylos,uva-ursi,crassifolia,"Rivas–Mart.–ex–De–la–Torre,–Alcaraz–&–M.B.Crespo"
05/10/2004,GR,DÃšRCAL,1540,"37,04724459","-3,526532814",Pinus–pinaster–Besser,Pinophyta,Pinopsida,Pinales,Pinaceae,Pinus,pinaster,NA,Besser
05/10/2004,GR,DÃšRCAL,1540,"37,04724459","-3,526532814",Quercus–ilex–L.–subsp.–ballota,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,ilex,ballota,NA
05/10/2004,GR,DÃšRCAL,1540,"37,04724459","-3,526532814",Cerastium–gibraltaricum–Boiss.,Magnoliophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Cerastium,gibraltaricum,NA,Boiss.
05/10/2004,GR,DÃšRCAL,1540,"37,04724459","-3,526532814",Cistus–albidus–L.,Magnoliophyta,Magnoliopsida,Malvales,Cistaceae,Cistus,albidus,NA,L.
